applyUrl,companyDomain,companyLogos,companyId,companySlug,companyName,considerHosted,departments,jobTypes,jobFunctions,locations,normalizedLocations,skills,requiredSkills,preferredSkills,manager,consultant,contractor,considerLevels,minYearsExp,regions,stages,markets,timeStamp,title,url,jobId,remote,scores,atsJobs,matchingTalent,jobSeniorityIds,isFeatured,maxYearsExp
https://apply.workable.com/j/8F31225792,neofinancial.com,"{'manual': {'height': 160, 'src': 'https://dzh2zima160vx.cloudfront.net/logo/32cc562de3b8259358345fb773c00289_132_160?Expires=1861920000&Signature=Z0r~sMRtrBMaoUjfk-0-fW24Yin~o~L0B12VoVNhMAGiESSI2zRRQ1SHEc78SWd2D~uH-w9PTKAt65xqMj8YXE04dNKRfWeelZzcnpTocNsB7u5mXdLQWqbX7lESKnKGHTnNwodURmybeZN39HnedfLIl6LU844tVpJjbt9xlqyQh5~8qWcKtz1ZMfN9bZuXqA3uNAPKnNK7A~I0uMelafqROzE4mXkUpuKG1WdW6x-tcnR0SDPRrR9rzjzwkQlFOW7dMXUWYKyhL75wKyvYm~rrh2RSx36xfB5KQnn6xaTOj8A1CNG0TqjcHTMcvHtz-9~w9G1w14koLm4T8Nqujg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 132}, 'linkedin': {'height': 100, 'src': 'https://dzh2zima160vx.cloudfront.net/profile/3356c25cf35ad5fc36318c6c1c65c21e_100_100?Expires=1893456000&Signature=trawLIiqy8eHqISsspy5KZU4xlm6H5VLmbt8Dgt16YRFc5MH~zAbbI8GU7brJgKf~vYHIFUUJYKx7J9aEA1pt7D~tNUqfUVE91cTHomQAHRfjlAwkBzOzPlxwwDp4AnH1nRZi309msQz77IRWxDQ0zxVPEo~WqUWVFunFWsmwDE7cttOQE4xli4~9RBgNgMWQ8LBWK9AK7Ur~1dSK0GmGQCVIjuI9G0n0-pdGM0rgP~ItBSwn9Pifb-TsDuvZkFPA9--sVoBLlSL5hQy8AjwrFGgRbYELK-zcgtIfQ~HoUK-BM2meuHD0KAh~IGTS0trhomHyh6JEabHbnSxMdNitg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 100}}",Neo Financial,neo-financial,Neo Financial,False,[],['AML Investigator'],['Analyst'],"['Calgary, Alberta, Canada']","['Calgary, Alberta, Canada']","['Fraud', 'Compliance', 'AML', 'Credit Cards', 'Mobile Programming', 'Case Management', 'Written Communication Skills', 'SQL', 'Databases']","['Fraud', 'Compliance', 'AML']","['Credit Cards', 'Mobile Programming', 'Case Management', 'Written Communication Skills', 'SQL', 'Databases']",False,False,False,"[[5, 6]]",7.0,['North America'],"['100-1000 employees', 'Growth']","['FinTech', 'Financial Services']",2024-02-28T00:00:00,Senior Fraud Investigator,https://apply.workable.com/j/8F31225792,8F31225792,False,"{'score': 1000.9738271604938, 'matchScore': 0, 'ageScore': 0.8738271604938271, 'richnessScore': 1}",[],"{'count': 0, 'matches': []}",['senior'],False,
https://apply.workable.com/j/12EE6DB0E9,neofinancial.com,"{'manual': {'height': 160, 'src': 'https://dzh2zima160vx.cloudfront.net/logo/32cc562de3b8259358345fb773c00289_132_160?Expires=1861920000&Signature=Z0r~sMRtrBMaoUjfk-0-fW24Yin~o~L0B12VoVNhMAGiESSI2zRRQ1SHEc78SWd2D~uH-w9PTKAt65xqMj8YXE04dNKRfWeelZzcnpTocNsB7u5mXdLQWqbX7lESKnKGHTnNwodURmybeZN39HnedfLIl6LU844tVpJjbt9xlqyQh5~8qWcKtz1ZMfN9bZuXqA3uNAPKnNK7A~I0uMelafqROzE4mXkUpuKG1WdW6x-tcnR0SDPRrR9rzjzwkQlFOW7dMXUWYKyhL75wKyvYm~rrh2RSx36xfB5KQnn6xaTOj8A1CNG0TqjcHTMcvHtz-9~w9G1w14koLm4T8Nqujg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 132}, 'linkedin': {'height': 100, 'src': 'https://dzh2zima160vx.cloudfront.net/profile/3356c25cf35ad5fc36318c6c1c65c21e_100_100?Expires=1893456000&Signature=trawLIiqy8eHqISsspy5KZU4xlm6H5VLmbt8Dgt16YRFc5MH~zAbbI8GU7brJgKf~vYHIFUUJYKx7J9aEA1pt7D~tNUqfUVE91cTHomQAHRfjlAwkBzOzPlxwwDp4AnH1nRZi309msQz77IRWxDQ0zxVPEo~WqUWVFunFWsmwDE7cttOQE4xli4~9RBgNgMWQ8LBWK9AK7Ur~1dSK0GmGQCVIjuI9G0n0-pdGM0rgP~ItBSwn9Pifb-TsDuvZkFPA9--sVoBLlSL5hQy8AjwrFGgRbYELK-zcgtIfQ~HoUK-BM2meuHD0KAh~IGTS0trhomHyh6JEabHbnSxMdNitg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 100}}",Neo Financial,neo-financial,Neo Financial,False,[],"['Partner', 'Recruiter']",['Human Resources'],"['Calgary, Alberta, Canada']","['Calgary, Alberta, Canada']","['LinkedIn', 'Project Management', 'Recruiting', 'Human Resources', 'Social Media', 'Interviewing', 'Data Driven', 'Interviews', 'Scheduling', 'Advertising', 'Job Fairs']","['LinkedIn', 'Project Management', 'Recruiting']","['Human Resources', 'Social Media', 'Interviewing', 'Data Driven', 'Interviews', 'Scheduling', 'Advertising', 'Job Fairs']",False,False,False,"[[1, 2], [3, 4]]",3.0,['North America'],"['100-1000 employees', 'Growth']","['FinTech', 'Financial Services']",2024-02-21T00:00:00,Senior Talent Acquisition Partner,https://apply.workable.com/j/12EE6DB0E9,12EE6DB0E9,False,"{'score': 0.7404938271604938, 'matchScore': 0, 'ageScore': 0.6404938271604939, 'richnessScore': 1}",[],"{'count': 0, 'matches': []}",['senior'],False,
https://apply.workable.com/j/40EBA807C4,neofinancial.com,"{'manual': {'height': 160, 'src': 'https://dzh2zima160vx.cloudfront.net/logo/32cc562de3b8259358345fb773c00289_132_160?Expires=1861920000&Signature=Z0r~sMRtrBMaoUjfk-0-fW24Yin~o~L0B12VoVNhMAGiESSI2zRRQ1SHEc78SWd2D~uH-w9PTKAt65xqMj8YXE04dNKRfWeelZzcnpTocNsB7u5mXdLQWqbX7lESKnKGHTnNwodURmybeZN39HnedfLIl6LU844tVpJjbt9xlqyQh5~8qWcKtz1ZMfN9bZuXqA3uNAPKnNK7A~I0uMelafqROzE4mXkUpuKG1WdW6x-tcnR0SDPRrR9rzjzwkQlFOW7dMXUWYKyhL75wKyvYm~rrh2RSx36xfB5KQnn6xaTOj8A1CNG0TqjcHTMcvHtz-9~w9G1w14koLm4T8Nqujg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 132}, 'linkedin': {'height': 100, 'src': 'https://dzh2zima160vx.cloudfront.net/profile/3356c25cf35ad5fc36318c6c1c65c21e_100_100?Expires=1893456000&Signature=trawLIiqy8eHqISsspy5KZU4xlm6H5VLmbt8Dgt16YRFc5MH~zAbbI8GU7brJgKf~vYHIFUUJYKx7J9aEA1pt7D~tNUqfUVE91cTHomQAHRfjlAwkBzOzPlxwwDp4AnH1nRZi309msQz77IRWxDQ0zxVPEo~WqUWVFunFWsmwDE7cttOQE4xli4~9RBgNgMWQ8LBWK9AK7Ur~1dSK0GmGQCVIjuI9G0n0-pdGM0rgP~ItBSwn9Pifb-TsDuvZkFPA9--sVoBLlSL5hQy8AjwrFGgRbYELK-zcgtIfQ~HoUK-BM2meuHD0KAh~IGTS0trhomHyh6JEabHbnSxMdNitg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 100}}",Neo Financial,neo-financial,Neo Financial,False,[],['Social Media Manager'],['Marketing'],"['Calgary, Alberta, Canada']","['Calgary, Alberta, Canada']","['Credit Cards', 'Project Management', 'Ideation', 'Marketing', 'Content Development', 'Marketing Communications', 'Social Media', 'Mobile Programming', 'Written Communication Skills', 'Public Relations']","['Credit Cards', 'Project Management', 'Ideation']","['Marketing', 'Content Development', 'Marketing Communications', 'Social Media', 'Mobile Programming', 'Written Communication Skills', 'Public Relations']",False,False,False,"[[3, 4], [5, 6]]",5.0,['North America'],"['100-1000 employees', 'Growth']","['FinTech', 'Financial Services']",2024-02-20T00:00:00,Social Media Manager,https://apply.workable.com/j/40EBA807C4,40EBA807C4,False,"{'score': 0.7071604938271605, 'matchScore': 0, 'ageScore': 0.6071604938271605, 'richnessScore': 1}",[],"{'count': 0, 'matches': []}","['manager', 'mid']",False,
https://apply.workable.com/j/F70E3A38FD,neofinancial.com,"{'manual': {'height': 160, 'src': 'https://dzh2zima160vx.cloudfront.net/logo/32cc562de3b8259358345fb773c00289_132_160?Expires=1861920000&Signature=Z0r~sMRtrBMaoUjfk-0-fW24Yin~o~L0B12VoVNhMAGiESSI2zRRQ1SHEc78SWd2D~uH-w9PTKAt65xqMj8YXE04dNKRfWeelZzcnpTocNsB7u5mXdLQWqbX7lESKnKGHTnNwodURmybeZN39HnedfLIl6LU844tVpJjbt9xlqyQh5~8qWcKtz1ZMfN9bZuXqA3uNAPKnNK7A~I0uMelafqROzE4mXkUpuKG1WdW6x-tcnR0SDPRrR9rzjzwkQlFOW7dMXUWYKyhL75wKyvYm~rrh2RSx36xfB5KQnn6xaTOj8A1CNG0TqjcHTMcvHtz-9~w9G1w14koLm4T8Nqujg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 132}, 'linkedin': {'height': 100, 'src': 'https://dzh2zima160vx.cloudfront.net/profile/3356c25cf35ad5fc36318c6c1c65c21e_100_100?Expires=1893456000&Signature=trawLIiqy8eHqISsspy5KZU4xlm6H5VLmbt8Dgt16YRFc5MH~zAbbI8GU7brJgKf~vYHIFUUJYKx7J9aEA1pt7D~tNUqfUVE91cTHomQAHRfjlAwkBzOzPlxwwDp4AnH1nRZi309msQz77IRWxDQ0zxVPEo~WqUWVFunFWsmwDE7cttOQE4xli4~9RBgNgMWQ8LBWK9AK7Ur~1dSK0GmGQCVIjuI9G0n0-pdGM0rgP~ItBSwn9Pifb-TsDuvZkFPA9--sVoBLlSL5hQy8AjwrFGgRbYELK-zcgtIfQ~HoUK-BM2meuHD0KAh~IGTS0trhomHyh6JEabHbnSxMdNitg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 100}}",Neo Financial,neo-financial,Neo Financial,False,[],"['Marketing Acquisition', 'Performance Marketer', 'People Manager']",['Marketing'],"['Calgary, Alberta, Canada']","['Calgary, Alberta, Canada']","['User Acquisition', 'Analytics', 'Marketplace', 'Marketing', 'CPA', 'CPM', 'SEO', 'LTV', 'Demand Generation', 'A/B Testing', 'Web Applications', 'Attention to Detail', 'Performance Marketing', 'Google Sheets']","['User Acquisition', 'Analytics', 'Marketplace']","['Marketing', 'CPA', 'CPM', 'SEO', 'LTV', 'Demand Generation', 'A/B Testing', 'Web Applications', 'Attention to Detail', 'Performance Marketing', 'Google Sheets']",True,False,False,"[[1, 2], [3, 4]]",3.0,['North America'],"['100-1000 employees', 'Growth']","['FinTech', 'Financial Services']",2024-02-20T00:00:00,"Manager, Performance Marketing",https://apply.workable.com/j/F70E3A38FD,F70E3A38FD,False,"{'score': 0.7071604938271605, 'matchScore': 0, 'ageScore': 0.6071604938271605, 'richnessScore': 1}",[],"{'count': 0, 'matches': []}",['manager'],False,7.0
https://apply.workable.com/j/F573115A04,neofinancial.com,"{'manual': {'height': 160, 'src': 'https://dzh2zima160vx.cloudfront.net/logo/32cc562de3b8259358345fb773c00289_132_160?Expires=1861920000&Signature=Z0r~sMRtrBMaoUjfk-0-fW24Yin~o~L0B12VoVNhMAGiESSI2zRRQ1SHEc78SWd2D~uH-w9PTKAt65xqMj8YXE04dNKRfWeelZzcnpTocNsB7u5mXdLQWqbX7lESKnKGHTnNwodURmybeZN39HnedfLIl6LU844tVpJjbt9xlqyQh5~8qWcKtz1ZMfN9bZuXqA3uNAPKnNK7A~I0uMelafqROzE4mXkUpuKG1WdW6x-tcnR0SDPRrR9rzjzwkQlFOW7dMXUWYKyhL75wKyvYm~rrh2RSx36xfB5KQnn6xaTOj8A1CNG0TqjcHTMcvHtz-9~w9G1w14koLm4T8Nqujg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 132}, 'linkedin': {'height': 100, 'src': 'https://dzh2zima160vx.cloudfront.net/profile/3356c25cf35ad5fc36318c6c1c65c21e_100_100?Expires=1893456000&Signature=trawLIiqy8eHqISsspy5KZU4xlm6H5VLmbt8Dgt16YRFc5MH~zAbbI8GU7brJgKf~vYHIFUUJYKx7J9aEA1pt7D~tNUqfUVE91cTHomQAHRfjlAwkBzOzPlxwwDp4AnH1nRZi309msQz77IRWxDQ0zxVPEo~WqUWVFunFWsmwDE7cttOQE4xli4~9RBgNgMWQ8LBWK9AK7Ur~1dSK0GmGQCVIjuI9G0n0-pdGM0rgP~ItBSwn9Pifb-TsDuvZkFPA9--sVoBLlSL5hQy8AjwrFGgRbYELK-zcgtIfQ~HoUK-BM2meuHD0KAh~IGTS0trhomHyh6JEabHbnSxMdNitg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 100}}",Neo Financial,neo-financial,Neo Financial,False,[],"['Marketing Manager', 'Marketing Engagement']",['Marketing'],"['Calgary, Alberta, Canada']","['Calgary, Alberta, Canada']","['Customer Engagement', 'B2C', 'Analytics', 'Project Management', 'Marketing', 'ROI', 'Marketing Automation', 'Personalization', 'Analytical Skills', 'Lifecycle Marketing', 'Campaign Development', 'Customer Satisfaction', 'Treatment', 'Integrated Marketing', 'CRM', 'Customer Acquisition']","['Customer Engagement', 'B2C', 'Analytics']","['Project Management', 'Marketing', 'ROI', 'Marketing Automation', 'Personalization', 'Analytical Skills', 'Lifecycle Marketing', 'Campaign Development', 'Customer Satisfaction', 'Treatment', 'Integrated Marketing', 'CRM', 'Customer Acquisition']",False,False,False,"[[3, 4], [5, 6]]",5.0,['North America'],"['100-1000 employees', 'Growth']","['FinTech', 'Financial Services']",2024-02-20T00:00:00,"Senior Marketing Manager, Lifecycle",https://apply.workable.com/j/F573115A04,F573115A04,False,"{'score': 0.7071604938271605, 'matchScore': 0, 'ageScore': 0.6071604938271605, 'richnessScore': 1}",[],"{'count': 0, 'matches': []}",['senior'],False,
https://apply.workable.com/j/8CE95D17C3,neofinancial.com,"{'manual': {'height': 160, 'src': 'https://dzh2zima160vx.cloudfront.net/logo/32cc562de3b8259358345fb773c00289_132_160?Expires=1861920000&Signature=Z0r~sMRtrBMaoUjfk-0-fW24Yin~o~L0B12VoVNhMAGiESSI2zRRQ1SHEc78SWd2D~uH-w9PTKAt65xqMj8YXE04dNKRfWeelZzcnpTocNsB7u5mXdLQWqbX7lESKnKGHTnNwodURmybeZN39HnedfLIl6LU844tVpJjbt9xlqyQh5~8qWcKtz1ZMfN9bZuXqA3uNAPKnNK7A~I0uMelafqROzE4mXkUpuKG1WdW6x-tcnR0SDPRrR9rzjzwkQlFOW7dMXUWYKyhL75wKyvYm~rrh2RSx36xfB5KQnn6xaTOj8A1CNG0TqjcHTMcvHtz-9~w9G1w14koLm4T8Nqujg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 132}, 'linkedin': {'height': 100, 'src': 'https://dzh2zima160vx.cloudfront.net/profile/3356c25cf35ad5fc36318c6c1c65c21e_100_100?Expires=1893456000&Signature=trawLIiqy8eHqISsspy5KZU4xlm6H5VLmbt8Dgt16YRFc5MH~zAbbI8GU7brJgKf~vYHIFUUJYKx7J9aEA1pt7D~tNUqfUVE91cTHomQAHRfjlAwkBzOzPlxwwDp4AnH1nRZi309msQz77IRWxDQ0zxVPEo~WqUWVFunFWsmwDE7cttOQE4xli4~9RBgNgMWQ8LBWK9AK7Ur~1dSK0GmGQCVIjuI9G0n0-pdGM0rgP~ItBSwn9Pifb-TsDuvZkFPA9--sVoBLlSL5hQy8AjwrFGgRbYELK-zcgtIfQ~HoUK-BM2meuHD0KAh~IGTS0trhomHyh6JEabHbnSxMdNitg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 100}}",Neo Financial,neo-financial,Neo Financial,False,[],['Sales Development Representative'],['Sales'],"['Etobicoke, Ontario, Canada']","['Etobicoke, Ontario, Canada']","['Credit Cards', 'Marketing', 'Financial Products', 'Direct Sales', 'Mobile Programming', 'Transportation Planning']","['Credit Cards', 'Marketing', 'Financial Products']","['Direct Sales', 'Mobile Programming', 'Transportation Planning']",False,False,False,"[[1, 2], [3, 4]]",3.0,['North America'],"['100-1000 employees', 'Growth']","['FinTech', 'Financial Services']",2024-02-16T00:00:00,Sales Representative (Etobicoke),https://apply.workable.com/j/8CE95D17C3,8CE95D17C3,False,"{'score': 0.5738271604938272, 'matchScore': 0, 'ageScore': 0.4738271604938272, 'richnessScore': 1}",[],"{'count': 0, 'matches': []}",['mid'],False,
https://apply.workable.com/j/C9D724C1E7,neofinancial.com,"{'manual': {'height': 160, 'src': 'https://dzh2zima160vx.cloudfront.net/logo/32cc562de3b8259358345fb773c00289_132_160?Expires=1861920000&Signature=Z0r~sMRtrBMaoUjfk-0-fW24Yin~o~L0B12VoVNhMAGiESSI2zRRQ1SHEc78SWd2D~uH-w9PTKAt65xqMj8YXE04dNKRfWeelZzcnpTocNsB7u5mXdLQWqbX7lESKnKGHTnNwodURmybeZN39HnedfLIl6LU844tVpJjbt9xlqyQh5~8qWcKtz1ZMfN9bZuXqA3uNAPKnNK7A~I0uMelafqROzE4mXkUpuKG1WdW6x-tcnR0SDPRrR9rzjzwkQlFOW7dMXUWYKyhL75wKyvYm~rrh2RSx36xfB5KQnn6xaTOj8A1CNG0TqjcHTMcvHtz-9~w9G1w14koLm4T8Nqujg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 132}, 'linkedin': {'height': 100, 'src': 'https://dzh2zima160vx.cloudfront.net/profile/3356c25cf35ad5fc36318c6c1c65c21e_100_100?Expires=1893456000&Signature=trawLIiqy8eHqISsspy5KZU4xlm6H5VLmbt8Dgt16YRFc5MH~zAbbI8GU7brJgKf~vYHIFUUJYKx7J9aEA1pt7D~tNUqfUVE91cTHomQAHRfjlAwkBzOzPlxwwDp4AnH1nRZi309msQz77IRWxDQ0zxVPEo~WqUWVFunFWsmwDE7cttOQE4xli4~9RBgNgMWQ8LBWK9AK7Ur~1dSK0GmGQCVIjuI9G0n0-pdGM0rgP~ItBSwn9Pifb-TsDuvZkFPA9--sVoBLlSL5hQy8AjwrFGgRbYELK-zcgtIfQ~HoUK-BM2meuHD0KAh~IGTS0trhomHyh6JEabHbnSxMdNitg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 100}}",Neo Financial,neo-financial,Neo Financial,False,[],['Sales Development Representative'],['Sales'],"['Scarborough, Ontario, Canada']","['Scarborough, Ontario, Canada']","['Credit Cards', 'Marketing', 'Financial Products', 'Direct Sales', 'Mobile Programming', 'Transportation Planning']","['Credit Cards', 'Marketing', 'Financial Products']","['Direct Sales', 'Mobile Programming', 'Transportation Planning']",False,False,False,"[[1, 2], [3, 4]]",3.0,['North America'],"['100-1000 employees', 'Growth']","['FinTech', 'Financial Services']",2024-02-16T00:00:00,Sales Representative (Scarborough),https://apply.workable.com/j/C9D724C1E7,C9D724C1E7,False,"{'score': 0.5738271604938272, 'matchScore': 0, 'ageScore': 0.4738271604938272, 'richnessScore': 1}",[],"{'count': 0, 'matches': []}",['mid'],False,
https://apply.workable.com/j/A668AB2717,neofinancial.com,"{'manual': {'height': 160, 'src': 'https://dzh2zima160vx.cloudfront.net/logo/32cc562de3b8259358345fb773c00289_132_160?Expires=1861920000&Signature=Z0r~sMRtrBMaoUjfk-0-fW24Yin~o~L0B12VoVNhMAGiESSI2zRRQ1SHEc78SWd2D~uH-w9PTKAt65xqMj8YXE04dNKRfWeelZzcnpTocNsB7u5mXdLQWqbX7lESKnKGHTnNwodURmybeZN39HnedfLIl6LU844tVpJjbt9xlqyQh5~8qWcKtz1ZMfN9bZuXqA3uNAPKnNK7A~I0uMelafqROzE4mXkUpuKG1WdW6x-tcnR0SDPRrR9rzjzwkQlFOW7dMXUWYKyhL75wKyvYm~rrh2RSx36xfB5KQnn6xaTOj8A1CNG0TqjcHTMcvHtz-9~w9G1w14koLm4T8Nqujg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 132}, 'linkedin': {'height': 100, 'src': 'https://dzh2zima160vx.cloudfront.net/profile/3356c25cf35ad5fc36318c6c1c65c21e_100_100?Expires=1893456000&Signature=trawLIiqy8eHqISsspy5KZU4xlm6H5VLmbt8Dgt16YRFc5MH~zAbbI8GU7brJgKf~vYHIFUUJYKx7J9aEA1pt7D~tNUqfUVE91cTHomQAHRfjlAwkBzOzPlxwwDp4AnH1nRZi309msQz77IRWxDQ0zxVPEo~WqUWVFunFWsmwDE7cttOQE4xli4~9RBgNgMWQ8LBWK9AK7Ur~1dSK0GmGQCVIjuI9G0n0-pdGM0rgP~ItBSwn9Pifb-TsDuvZkFPA9--sVoBLlSL5hQy8AjwrFGgRbYELK-zcgtIfQ~HoUK-BM2meuHD0KAh~IGTS0trhomHyh6JEabHbnSxMdNitg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 100}}",Neo Financial,neo-financial,Neo Financial,False,[],['Sales Development Representative'],['Sales'],"['Mississauga, Ontario, Canada']","['Mississauga, Ontario, Canada']","['Credit Cards', 'Marketing', 'Financial Products', 'Direct Sales', 'Mobile Programming', 'Transportation Planning']","['Credit Cards', 'Marketing', 'Financial Products']","['Direct Sales', 'Mobile Programming', 'Transportation Planning']",False,False,False,"[[1, 2], [3, 4]]",3.0,['North America'],"['100-1000 employees', 'Growth']","['FinTech', 'Financial Services']",2024-02-16T00:00:00,Sales Representative (Mississauga),https://apply.workable.com/j/A668AB2717,A668AB2717,False,"{'score': 0.5738271604938272, 'matchScore': 0, 'ageScore': 0.4738271604938272, 'richnessScore': 1}",[],"{'count': 0, 'matches': []}",['mid'],False,
https://apply.workable.com/j/A7F05E103C,neofinancial.com,"{'manual': {'height': 160, 'src': 'https://dzh2zima160vx.cloudfront.net/logo/32cc562de3b8259358345fb773c00289_132_160?Expires=1861920000&Signature=Z0r~sMRtrBMaoUjfk-0-fW24Yin~o~L0B12VoVNhMAGiESSI2zRRQ1SHEc78SWd2D~uH-w9PTKAt65xqMj8YXE04dNKRfWeelZzcnpTocNsB7u5mXdLQWqbX7lESKnKGHTnNwodURmybeZN39HnedfLIl6LU844tVpJjbt9xlqyQh5~8qWcKtz1ZMfN9bZuXqA3uNAPKnNK7A~I0uMelafqROzE4mXkUpuKG1WdW6x-tcnR0SDPRrR9rzjzwkQlFOW7dMXUWYKyhL75wKyvYm~rrh2RSx36xfB5KQnn6xaTOj8A1CNG0TqjcHTMcvHtz-9~w9G1w14koLm4T8Nqujg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 132}, 'linkedin': {'height': 100, 'src': 'https://dzh2zima160vx.cloudfront.net/profile/3356c25cf35ad5fc36318c6c1c65c21e_100_100?Expires=1893456000&Signature=trawLIiqy8eHqISsspy5KZU4xlm6H5VLmbt8Dgt16YRFc5MH~zAbbI8GU7brJgKf~vYHIFUUJYKx7J9aEA1pt7D~tNUqfUVE91cTHomQAHRfjlAwkBzOzPlxwwDp4AnH1nRZi309msQz77IRWxDQ0zxVPEo~WqUWVFunFWsmwDE7cttOQE4xli4~9RBgNgMWQ8LBWK9AK7Ur~1dSK0GmGQCVIjuI9G0n0-pdGM0rgP~ItBSwn9Pifb-TsDuvZkFPA9--sVoBLlSL5hQy8AjwrFGgRbYELK-zcgtIfQ~HoUK-BM2meuHD0KAh~IGTS0trhomHyh6JEabHbnSxMdNitg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 100}}",Neo Financial,neo-financial,Neo Financial,False,[],['Sales Development Representative'],['Sales'],"['North York, Ontario, Canada']","['North York, Ontario, Canada']","['Credit Cards', 'Marketing', 'Financial Products', 'Direct Sales', 'Mobile Programming', 'Transportation Planning']","['Credit Cards', 'Marketing', 'Financial Products']","['Direct Sales', 'Mobile Programming', 'Transportation Planning']",False,False,False,"[[1, 2], [3, 4]]",3.0,['North America'],"['100-1000 employees', 'Growth']","['FinTech', 'Financial Services']",2024-02-16T00:00:00,Sales Representative (North York),https://apply.workable.com/j/A7F05E103C,A7F05E103C,False,"{'score': 0.5738271604938272, 'matchScore': 0, 'ageScore': 0.4738271604938272, 'richnessScore': 1}",[],"{'count': 0, 'matches': []}",['mid'],False,
https://apply.workable.com/j/647A0603B8,neofinancial.com,"{'manual': {'height': 160, 'src': 'https://dzh2zima160vx.cloudfront.net/logo/32cc562de3b8259358345fb773c00289_132_160?Expires=1861920000&Signature=Z0r~sMRtrBMaoUjfk-0-fW24Yin~o~L0B12VoVNhMAGiESSI2zRRQ1SHEc78SWd2D~uH-w9PTKAt65xqMj8YXE04dNKRfWeelZzcnpTocNsB7u5mXdLQWqbX7lESKnKGHTnNwodURmybeZN39HnedfLIl6LU844tVpJjbt9xlqyQh5~8qWcKtz1ZMfN9bZuXqA3uNAPKnNK7A~I0uMelafqROzE4mXkUpuKG1WdW6x-tcnR0SDPRrR9rzjzwkQlFOW7dMXUWYKyhL75wKyvYm~rrh2RSx36xfB5KQnn6xaTOj8A1CNG0TqjcHTMcvHtz-9~w9G1w14koLm4T8Nqujg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 132}, 'linkedin': {'height': 100, 'src': 'https://dzh2zima160vx.cloudfront.net/profile/3356c25cf35ad5fc36318c6c1c65c21e_100_100?Expires=1893456000&Signature=trawLIiqy8eHqISsspy5KZU4xlm6H5VLmbt8Dgt16YRFc5MH~zAbbI8GU7brJgKf~vYHIFUUJYKx7J9aEA1pt7D~tNUqfUVE91cTHomQAHRfjlAwkBzOzPlxwwDp4AnH1nRZi309msQz77IRWxDQ0zxVPEo~WqUWVFunFWsmwDE7cttOQE4xli4~9RBgNgMWQ8LBWK9AK7Ur~1dSK0GmGQCVIjuI9G0n0-pdGM0rgP~ItBSwn9Pifb-TsDuvZkFPA9--sVoBLlSL5hQy8AjwrFGgRbYELK-zcgtIfQ~HoUK-BM2meuHD0KAh~IGTS0trhomHyh6JEabHbnSxMdNitg__&Key-Pair-Id=APKAII5OVX4LZ3WT422Q', 'width': 100}}",Neo Financial,neo-financial,Neo Financial,False,[],[],[],"['Montreal, Quebec, Canada']","['Montreal, Quebec, Canada']","['Localization', 'REST', 'Compliance', 'Credit Cards', 'Jira', 'Copywriting', 'Marketing', 'Software Development Processes', 'Linguistics', 'Recruit', 'Machine Translation', 'Mobile Programming', 'English', 'French']","['Localization', 'REST', 'Compliance']","['Credit Cards', 'Jira', 'Copywriting', 'Marketing', 'Software Development Processes', 'Linguistics', 'Recruit', 'Machine Translation', 'Mobile Programming', 'English', 'French']",False,False,False,"[[1, 2], [3, 4]]",3.0,['North America'],"['100-1000 employees', 'Growth']","['FinTech', 'Financial Services']",2024-02-16T00:00:00,French Content Translator / Traductrice ou traducteur de contenu français,https://apply.workable.com/j/647A0603B8,647A0603B8,True,"{'score': 0.5738271604938272, 'matchScore': 0, 'ageScore': 0.4738271604938272, 'richnessScore': 1}",[],"{'count': 0, 'matches': []}",[],False,
